em,code,signalDate,rank,rank20,median5,medianPrev5,medianPrev10,entryDate,entryOpen,signalClose,prev5,prev10,amountRatio,turnover5,exitDate5,ret5,exitDate10,ret10,exitDate20,ret20,boardCount,hasStrongBoard,hasStrongIndustry,hasStrongConcept,bestBoardType,bestBoardCode,bestBoardName,bestBoardRet5,bestBoardRet10,bestBoardAmountRatio,bestBoardScoreRankPct
SH601700,601700,2026-03-10,627,1571,1127,1819,1567,2026-03-11,6.9,6.27,0.09424083769633484,0.05025125628140703,1.072741678819325,3.8560000000000003,2026-03-17,-0.14057971014492765,2026-03-24,-0.19710144927536233,2026-04-08,-0.23623188405797113,10,true,true,true,industry,BK0457,电网设备,0.13320781675536297,0.11538931452253642,1.680959014811516,0.008403361344537815
SZ002256,002256,2026-03-10,850,2086,1048,1432,2055.5,2026-03-11,3.88,3.82,0.06406685236768794,0.026881720430107503,1.0696834798817525,4.04,2026-03-17,0.10051546391752564,2026-03-24,0.2551546391752577,2026-04-08,-0.005154639175257714,12,true,true,true,industry,BK1375,光伏发电,0.10685982853862286,0.10915401850842565,1.3658362791618577,0.014005602240896359
SZ300085,300085,2026-03-10,661,1895,886,1666,1818,2026-03-11,39.1,39.36,0.09363712142261726,0.03415659485023648,1.0522125449824753,3.7159999999999997,2026-03-17,0.09104859335038351,2026-03-24,0.18746803069053697,2026-04-08,-0.002046035805626567,23,true,true,true,concept,BK0966,碳交易,0.04147612882901064,0.052202584020449416,1.5665525066893862,0.05825242718446602
SZ300693,300693,2026-03-10,499,1909,643,805,1972.5,2026-03-11,48,48.42,0.09995456610631526,0.24922600619195068,2.2897131480914106,8.84,2026-03-17,-0.0854166666666667,2026-03-24,-0.08750000000000002,2026-04-08,-0.04916666666666669,13,true,true,true,industry,BK1034,其他电源设备Ⅱ,0.0815438918233149,0.07644295532753453,1.6038949902274122,0.04201680672268908
SZ300870,300870,2026-03-10,422,1819,581,1099,1552,2026-03-11,214.77,214.78,0.12103972023592036,0.2547026521789928,1.3816190979538834,6.884,2026-03-17,-0.17786469246170333,2026-03-24,-0.21879219630302182,2026-04-08,-0.03454858686036233,20,true,true,true,industry,BK1034,其他电源设备Ⅱ,0.0815438918233149,0.07644295532753453,1.6038949902274122,0.04201680672268908
SZ300982,300982,2026-03-10,633,1642,1106,1622,1731.5,2026-03-11,26.63,27.01,0.19513274336283182,0.1324947589098533,1.72066168499266,7.0040000000000004,2026-03-17,-0.03492301915133311,2026-03-24,-0.06346226060833637,2026-04-08,-0.16748028539241444,13,true,true,true,concept,BK0958,虚拟电厂,0.12146032202874912,0.11652850132726278,1.824936835919597,0.0024271844660194173
SZ301137,301137,2026-03-10,406,4207,954,1463,2638.5,2026-03-11,61.02,61.92,0.13510540788267655,0.2039665564845421,1.9969961054325527,7.936,2026-03-17,-0.18289085545722716,2026-03-24,-0.24942641756801054,2026-04-08,-0.27679449360865294,11,true,true,true,concept,BK0577,核能核电,0.052816968269942866,0.0439624927037765,1.2949515079030263,0.06796116504854369
SZ300376,300376,2026-03-06,450,1566,1172,1470,1694,2026-03-09,7.48,7.65,0.047945205479452024,0.13165680473372787,1.3824523181778656,2.126,2026-03-13,0.0013368983957218195,2026-03-20,-0.06016042780748665,2026-04-03,-0.17513368983957223,37,true,true,true,concept,BK0918,特高压,0.04266187375363817,0.10727197338075989,1.3643712243299444,0.012135922330097087
SZ000722,000722,2026-03-05,1168,2490,1252,1452,2736.5,2026-03-06,13.59,13.56,0.03196347031963476,0.07704527402700556,1.4094310858119976,3.7640000000000002,2026-03-12,0.04782928623988236,2026-03-19,-0.002207505518763697,2026-04-02,0.002207505518763808,9,true,true,true,industry,BK1380,水力发电,0.08367207482653294,0.11134131985319562,1.6418604989761716,0.028011204481792718
SZ300827,300827,2026-03-04,730,1653,942,1797,2051.5,2026-03-05,37.82,37.42,0.03170664460987038,0.04321159743518277,1.2245565245619028,5.988,2026-03-11,0.06689582231623481,2026-03-18,-0.019566367001586538,2026-04-01,0.046007403490216925,13,true,true,false,industry,BK1320,逆变器,0.10795719374760693,0.10716468993279671,1.2717762906085992,0.03361344537815126
SH600623,600623,2026-03-03,449,2429,652,3058,3112,2026-03-04,10.22,10.52,0.11322751322751334,0.10853530031612224,1.459811448242653,2.1,2026-03-10,0.05772994129158504,2026-03-17,0.04011741682974557,2026-03-31,-0.05675146771037187,21,true,true,true,industry,BK1419,煤化工,0.07987294865007954,0.09781930122919946,1.5910017436585002,0.06442577030812324
SH600758,600758,2026-03-03,530,2587,932,3823,3653.5,2026-03-04,4.11,4.19,0.079896907216495,0.08268733850129206,1.5758032885894626,3.0519999999999996,2026-03-10,-0.007299270072992803,2026-03-17,-0.0048661800486619056,2026-03-31,0.10948905109489027,10,true,true,true,industry,BK0437,煤炭,0.0783448471599899,0.10977028906134678,1.6274691809382855,0.058823529411764705
SH601918,601918,2026-03-03,475,1497,1036,1823,1528.5,2026-03-04,8.07,8.15,0.08233731739707828,0.14627285513361454,1.3904230387141099,3.4379999999999997,2026-03-10,-0.028500619578686548,2026-03-17,-0.023543990086741018,2026-03-31,-0.06567534076827763,9,true,true,true,industry,BK0437,煤炭,0.0783448471599899,0.10977028906134678,1.6274691809382855,0.058823529411764705
SZ000027,000027,2026-03-03,591,2419,1245,2256,2349,2026-03-04,6.92,6.9,0.04863221884498481,0.04387291981845687,1.8489699261261667,0.906,2026-03-10,0.0014450867052022698,2026-03-17,0,2026-03-31,-0.018786127167630062,29,true,true,true,concept,BK0843,天然气,0.12052880833337754,0.14784828473923617,1.7409636502536976,0.007281553398058253
SH600642,600642,2026-03-02,843,2838,1166,2552,2463,2026-03-03,8.85,8.83,0.07160194174757284,0.06642512077294693,1.5003658074437434,0.67,2026-03-09,0.016949152542372836,2026-03-16,0.027118644067796627,2026-03-30,0.02259887005649719,23,true,true,true,industry,BK1377,火力发电,0.10715395370514202,0.11199095022624417,1.685784318249874,0.09523809523809523
SH600681,600681,2026-03-02,1111,2395,1189,2368,2370,2026-03-03,4.39,4.27,0.07286432160804002,0.044009779951100114,1.0680101552590904,2.812,2026-03-09,0.009111617312072884,2026-03-16,-0.011389521640091105,2026-03-30,0.015945330296127658,9,true,true,true,concept,BK0843,天然气,0.11486404500579117,0.10231548638302046,1.370441015633796,0.024271844660194174
SH600795,600795,2026-03-02,461,1144,385,543,739.5,2026-03-03,4.97,4.97,0.07343412526997839,0.07575757575757569,1.171999033773325,1.634,2026-03-09,0.02012072434607659,2026-03-16,0.010060362173038184,2026-03-30,-0.014084507042253391,13,true,true,true,industry,BK1377,火力发电,0.10715395370514202,0.11199095022624417,1.685784318249874,0.09523809523809523
SH600886,600886,2026-03-02,1071,2658,1122,1804,1759.5,2026-03-03,13.46,13.46,0.05320813771518007,0.029839326702371993,1.6154381978236678,0.4960000000000001,2026-03-09,0.04160475482912318,2026-03-16,0.08172362555720647,2026-03-30,0.0690936106983655,13,true,true,true,industry,BK0428,电力,0.08368616689211672,0.07600740401434725,1.6615446896216266,0.1484593837535014
SH688543,688543,2026-03-02,521,1710,608,2377,2321.5,2026-03-03,61.24,61.68,0.10815666546891856,0.18546992119930805,1.2727303972217436,7.9799999999999995,2026-03-09,-0.012083605486610138,2026-03-16,-0.06727629000653179,2026-03-30,-0.09160679294578711,11,true,true,true,industry,BK1382,地面兵装Ⅲ,0.09337615345994688,0.12548033334298636,1.5458948877624836,0.1092436974789916
SZ000629,000629,2026-03-02,419,1021,243,476,661.5,2026-03-03,4.25,4.27,0.18941504178272983,0.1698630136986301,1.1652828944778186,3.0780000000000003,2026-03-09,-0.04705882352941182,2026-03-16,-0.1082352941176471,2026-03-30,-0.19294117647058817,18,true,true,true,industry,BK1372,冶钢辅料,0.14283132192870918,0.1668177282622365,1.3549690622795576,0.047619047619047616
SH600389,600389,2026-02-27,568,2399,644,960,2785.5,2026-03-02,29.3,30.18,0.17798594847775173,0.2135102533172497,1.2182634945053448,3.78,2026-03-06,0.03754266211604085,2026-03-13,0.07337883959044356,2026-03-27,-0.03412969283276446,9,true,true,true,concept,BK1010,磷化工,0.10810912653553384,0.1409006702165838,1.244179524800398,0.004866180048661801
SH603399,603399,2026-02-27,402,1483,771,2956,3043,2026-03-02,12.2,12.37,0.13590449954086314,0.2211253701875615,2.1622597579259026,8.018,2026-03-06,-0.09344262295081962,2026-03-13,-0.09918032786885234,2026-03-27,-0.03934426229508181,8,true,true,false,industry,BK0478,有色金属,0.08525135442263343,0.11520728169515504,1.8891048902249155,0.056022408963585436
SH688183,688183,2026-02-27,651,1861,1091,2860,2696,2026-03-02,83.41,85.64,0.02317801672640374,0.04388103364212581,1.1405820166999292,1.95,2026-03-06,-0.05251168924589378,2026-03-13,-0.03908404268073362,2026-03-27,-0.03980338088958146,15,true,true,true,industry,BK1340,印制电路板,0.09429524940085554,0.15092598772678567,1.390565639886461,0.047619047619047616
SH688257,688257,2026-02-27,1126,4585,1229,4434,3739.5,2026-03-02,45.99,45.86,0.17619902539112586,0.3087899543378996,1.431117910323139,3.97,2026-03-06,0.18699717329854315,2026-03-13,0.1763426831919983,2026-03-27,0.0121765601217656,11,true,true,true,concept,BK0877,PCB,0.07603621079857747,0.13016194263244207,1.2837785876905958,0.021897810218978103
SZ000966,000966,2026-02-27,765,1724,1205,1534,1882.5,2026-03-02,4.7,4.8,0.04121475054229928,0.0786516853932584,1.732341271037896,2.204,2026-03-06,0.03191489361702127,2026-03-13,0.05319148936170204,2026-03-27,0.17234042553191475,16,true,true,true,industry,BK1377,火力发电,0.07882584178537688,0.1131144878099204,1.2805613513264924,0.09523809523809523
SZ002138,002138,2026-02-27,705,1508,897,1421,1523,2026-03-02,40.22,41.01,0.051268905408869525,0.11591836734693861,1.2682126331234918,3.6199999999999997,2026-03-06,-0.012680258577821957,2026-03-13,-0.0678766782695176,2026-03-27,-0.15241173545499742,26,true,true,true,industry,BK1339,被动元件,0.07549927527672518,0.1144289931927811,1.6027599394343137,0.0784313725490196
SZ300040,300040,2026-02-27,521,1096,1010,2436,2200,2026-03-02,7.34,7.53,0.06506364922206509,0.12388059701492549,1.725659674664417,9.866,2026-03-06,0.053133514986376085,2026-03-13,0.05585831062670299,2026-03-27,0.19209809264305178,18,true,true,true,industry,BK1373,电能综合服务,0.0961764763982289,0.09584558180474301,1.4420972355503907,0.07282913165266107
SH688519,688519,2026-02-26,607,2230,1036,1662,1774,2026-02-27,114.69,120.29,0.14051389020574567,0.5517285861713108,1.1558406228084663,2.7680000000000002,2026-03-05,-0.03705641293922746,2026-03-12,0.029819513471095904,2026-03-26,0.2909582352428286,16,true,true,true,industry,BK1340,印制电路板,0.12017998875070313,0.15224496198183046,1.2336088452925205,0.014005602240896359
SZ300657,300657,2026-02-26,415,1126,534,657,791.5,2026-02-27,32.3,32.95,0.050031867431485244,0.07469015003261581,1.604298046015623,8.139999999999999,2026-03-05,-0.02848297213622286,2026-03-12,0.021671826625387025,2026-03-26,-0.10588235294117643,26,true,true,true,industry,BK1340,印制电路板,0.12017998875070313,0.15224496198183046,1.2336088452925205,0.014005602240896359
SZ300603,300603,2026-02-12,726,3801,1171,2301,3689.5,2026-02-13,11.1,11.22,0.11199207135778,0.09784735812133061,2.255299259937725,7.912000000000001,2026-02-27,0,2026-03-06,-0.048648648648648596,2026-03-20,-0.03153153153153154,27,true,false,true,concept,BK0959,数字阅读,0.06868757149427451,0.049236415843647574,1.3120715117265211,0.0267639902676399
SZ300571,300571,2026-02-11,508,3670,582,3758,4044.5,2026-02-12,33.36,32.06,0.13006697215368357,0.06688851913477545,1.4209897771731546,7.058000000000002,2026-02-26,-0.08093525179856109,2026-03-05,-0.1405875299760191,2026-03-19,0.04916067146282965,24,true,false,true,concept,BK0847,影视概念,0.08942736737729295,0.11004564562397379,1.6566554018752404,0
SZ002624,002624,2026-02-03,518,908,560,1659,1607.5,2026-02-04,17.89,18.25,0.07038123167155419,0.023555804823331528,1.46181531301244,3.4259999999999997,2026-02-10,0.23756288429290096,2026-02-25,0.16601453325880366,2026-03-11,0.16489659027389592,20,true,true,true,industry,BK0486,传媒,0.03468855980010899,0.05654670051743227,1.2107526829564874,0.06442577030812324
SH600188,600188,2026-01-29,681,2075,681,1898,2425.5,2026-01-30,14.73,14.68,0.04483985765124543,0.05535585909417673,2.159307004380113,1.282,2026-02-05,0.04820095044127615,2026-02-12,0.18873048200950437,2026-03-06,0.3088934147997284,18,true,true,true,concept,BK0519,稀缺资源,0.10305832187999897,0.13988108057765847,1.9581682027788132,0.004866180048661801
SH600251,600251,2026-01-29,672,3587,1020,2077,2957.5,2026-01-30,10.85,11.14,0.09537856440511305,0.10297029702970306,2.0487530915098615,3.4840000000000004,2026-02-05,-0.044239631336405516,2026-02-12,-0.052534562211981606,2026-03-06,0.01382488479262678,15,true,true,true,concept,BK0519,稀缺资源,0.10305832187999897,0.13988108057765847,1.9581682027788132,0.004866180048661801
SH601319,601319,2026-01-29,752,1473,1233,1653,1773,2026-01-30,9.25,9.28,0.024282560706401668,-0.023157894736842155,1.1971395147730626,0.30200000000000005,2026-02-05,-0.020540540540540442,2026-02-12,-0.030270270270270183,2026-03-06,-0.0713513513513514,17,true,true,true,industry,BK1358,保险Ⅲ,0.059079545523332166,0.01009162129863217,1.5370635649984055,0.17086834733893558
SH601898,601898,2026-01-29,846,2193,846,2069,2447.5,2026-01-30,13.6,13.59,0.014936519790888614,0.02954545454545454,1.9906589862775212,0.5980000000000001,2026-02-05,0.05294117647058827,2026-02-12,0.0860294117647058,2026-03-06,0.27426470588235285,16,true,true,true,industry,BK0437,煤炭,0.032468098430826986,0.060790686876057265,1.6516822456726648,0.1484593837535014
SZ000816,000816,2026-01-29,499,1769,499,1240,1920,2026-01-30,4.03,4.12,0.030000000000000027,0.10455764075067031,2.0723487642908767,12.725999999999999,2026-02-05,-0.05459057071960305,2026-02-12,-0.11662531017369726,2026-03-06,-0.022332506203474045,10,true,false,true,concept,BK0695,小金属概念,0.09149857044044851,0.13752571122653112,1.7474912706606214,0.0072992700729927005
SZ000923,000923,2026-01-29,830,2907,1273,2370,2459.5,2026-01-30,24.93,25.82,0.11389128559102679,0.10767910767910771,1.4090632735376056,4.186,2026-02-05,-0.08704372242278369,2026-02-12,-0.06337745687926188,2026-03-06,-0.15804251905334943,9,true,true,true,industry,BK1371,铁矿石,0.07431259346367725,0.13745943667218952,1.443669549018534,0.047619047619047616
SH600141,600141,2026-01-28,516,1353,749,855,1115,2026-01-29,42.73,43.16,0.048590864917395615,0.10524967989756728,1.1552096936538545,1.998,2026-02-04,-0.12403463608705823,2026-02-11,-0.10718464778843906,2026-03-05,-0.09805757079335353,28,true,true,true,industry,BK1435,磷肥及磷化工,0.09739447003554802,0.17525852070154824,1.5637624191503245,0.0392156862745098
SH600206,600206,2026-01-28,442,1017,442,890,819.5,2026-01-29,23.57,23.58,0.041519434628975116,0.0982766651141127,1.5519211553745385,5.168000000000001,2026-02-04,-0.10309715740347902,2026-02-11,-0.06873143826898609,2026-03-05,0.007212558336868735,29,true,true,true,concept,BK0695,小金属概念,0.10784592464546061,0.1617456595835014,1.5462426265699314,0.0072992700729927005
SH600367,600367,2026-01-28,475,1691,649,1386,906,2026-01-29,21.21,20.95,0.07546201232032845,0.05329311211664156,1.2059393065400368,10.65,2026-02-04,-0.11739745403111745,2026-02-11,-0.09476661951909482,2026-03-05,0.1522866572371524,11,true,true,true,concept,BK0695,小金属概念,0.10784592464546061,0.1617456595835014,1.5462426265699314,0.0072992700729927005
SH600722,600722,2026-01-28,457,3075,655,1549,1096,2026-01-29,7.76,7.83,0.15316642120765822,0.11538461538461542,2.4386483605490943,9.145999999999997,2026-02-04,0.04252577319587636,2026-02-11,0.33247422680412364,2026-03-05,0.5850515463917527,7,true,true,true,industry,BK1419,煤化工,0.08670256196506765,0.13115728413845562,1.9493860937770933,0.05042016806722689
SH601088,601088,2026-01-28,420,900,506,786,872.5,2026-01-29,41.3,41.18,0.027445109780439125,-0.01341638715860094,1.7942514725228444,0.288,2026-02-04,0.027118644067796627,2026-02-11,0.03777239709443103,2026-03-05,0.1108958837772398,23,true,true,true,concept,BK0519,稀缺资源,0.1053275928795312,0.14857836982006378,1.6403063302934606,0.009732360097323601
SH603086,603086,2026-01-28,1146,4347,1216,2750,3348,2026-01-29,8.19,8.21,-0.07021517553793877,-0.02494061757719701,1.6912543862837142,4.590000000000001,2026-02-04,0.0073260073260073,2026-02-11,0,2026-03-05,-0.020757020757020794,9,true,true,true,industry,BK0731,农化制品,0.06320423539416442,0.12777695273611323,1.4709993888360395,0.0896358543417367
SZ300224,300224,2026-01-28,540,1974,890,1122,1183,2026-01-29,17.74,17.69,0.03208868144690791,0.08861538461538476,1.4381440586071457,4.55,2026-02-04,-0.04396843291995478,2026-02-11,-0.025366403607666288,2026-03-05,-0.05355129650507329,11,true,true,true,industry,BK0478,有色金属,0.12305464016782919,0.16475931414719436,1.5763572489141295,0.03361344537815126
SH600478,600478,2026-01-26,799,1601,1113,2090,1386.5,2026-01-27,7.55,7.62,0.03252032520325199,0.03532608695652173,1.0688467819613308,2.9699999999999998,2026-02-02,-0.09536423841059605,2026-02-09,-0.06622516556291391,2026-03-03,0.019867549668874274,17,true,true,true,concept,BK1173,锂矿概念,0.0813233850963837,0.0783083353823455,1.2135175298484882,0.024330900243309004
SH601061,601061,2026-01-26,1016,1761,1016,1905,2071,2026-01-27,15.89,16.03,0.059484467944481256,0.07224080267558541,1.295653717537066,7.136,2026-02-02,-0.11327879169288868,2026-02-09,-0.10572687224669597,2026-03-03,-0.05097545626179989,13,true,false,true,concept,BK0547,黄金概念,0.1387730513714558,0.17879440489250142,1.666544987911356,0
SH601225,601225,2026-01-26,824,1421,1276,1762,1910.5,2026-01-27,20.89,21.01,0.0004761904761905189,-0.030904059040590348,1.6105641998671059,0.558,2026-02-02,-0.041646720919100044,2026-02-09,0.041168022977501106,2026-03-03,0.1670655816179989,15,true,true,true,concept,BK1197,反内卷概念,0.052268058807172446,0.044240697881431146,1.2767235173749683,0.058394160583941604
SZ000876,000876,2026-01-26,481,1266,1261,1619,1839.5,2026-01-27,8.88,8.92,0.003374578177727683,-0.0387931034482758,2.051560792268815,1.332,2026-02-02,-0.023648648648648796,2026-02-09,-0.020270270270270396,2026-03-03,-0.019144144144144115,15,true,false,true,concept,BK1197,反内卷概念,0.052268058807172446,0.044240697881431146,1.2767235173749683,0.058394160583941604
SH600452,600452,2026-01-23,1040,3595,1257,2440,3343.5,2026-01-26,11.21,11.19,0.10463968410661395,0.1644120707596255,1.9069400458748194,3.7439999999999998,2026-01-30,0.10169491525423724,2026-02-06,0.023193577163246992,2026-03-02,0.2970561998215877,12,true,true,true,industry,BK1373,电能综合服务,0.04450122338121476,0.08841352766620614,1.8896773647927088,0.15126050420168066
SH603260,603260,2026-01-23,718,1616,718,1316,1247,2026-01-26,53.95,53.92,0.008604564160119788,-0.019636363636363563,1.4041603098284903,1.4580000000000002,2026-01-30,-0.07877664504170523,2026-02-06,-0.09397590361445785,2026-03-02,-0.060426320667284594,16,true,true,true,concept,BK0977,碳化硅,0.06015064217677457,0.10850880394365903,1.850763712346372,0.019464720194647202
SH600486,600486,2026-01-22,1181,2542,1181,3571,3230.5,2026-01-23,76.24,76.33,0.10527077903272519,0.08654804270462635,1.101007233858607,1.126,2026-01-29,0.03252885624344182,2026-02-05,-0.07751836306400839,2026-02-27,0.04656348373557195,13,true,true,true,concept,BK0950,草甘膦,0.07311668316287245,0.09662175071082602,1.6649254890795468,0.014598540145985401
SH600490,600490,2026-01-22,515,1316,1119,1827,1778.5,2026-01-23,9.31,8.97,0.09791921664626702,0.10332103321033204,1.9903138408039855,6.9879999999999995,2026-01-29,0.19763694951664879,2026-02-05,-0.0837808807733621,2026-02-27,0.10633727175080554,12,true,true,true,concept,BK0547,黄金概念,0.05912597647020057,0.1260346144293094,1.5676594403926123,0.012165450121654502
SZ300776,300776,2026-01-22,804,1618,1091,2125,1395,2026-01-23,81.39,81.58,0.13605347444645588,0.22290511167740967,1.7001014629918823,6.57,2026-01-29,0.026538886841135145,2026-02-05,0.01990416513085158,2026-02-27,0.1788917557439489,13,true,true,true,industry,BK1317,光伏加工设备,0.08714595556828697,0.12486519888374747,1.4295698297330397,0.03361344537815126
SH600563,600563,2026-01-21,869,2664,1248,3006,2547,2026-01-22,113.68,113.29,0.09639020613568183,0.07946641257741782,2.240874257859589,2.81,2026-01-28,-0.011083743842364546,2026-02-04,-0.08101688951442654,2026-02-26,0.01952850105559456,17,true,true,true,concept,BK0918,特高压,0.05891888616186414,0.11129218820181186,1.8348823753122543,0.0170316301703163
SH688502,688502,2026-01-21,701,2610,1263,2605,2520.5,2026-01-22,439.6,435.52,0.09625453080950463,0.009971708176800709,1.1013713380919152,9.018,2026-01-28,-0.056596906278434944,2026-02-04,-0.16615104640582357,2026-02-26,-0.14872611464968155,10,true,true,true,industry,BK1201,电子,0.048955872557120195,0.06809275967157724,1.3106078685566773,0.13445378151260504
SZ000422,000422,2026-01-21,728,1477,728,1381,1519.5,2026-01-22,15.92,15.75,0.06779661016949157,0.06997282608695654,1.753829867882495,5.760000000000001,2026-01-28,0.06469849246231152,2026-02-04,-0.030778894472361817,2026-02-26,0.10238693467336679,18,true,true,true,industry,BK0731,农化制品,0.06073406707038709,0.05892268833735992,1.3226507306290485,0.11484593837535013
SZ002182,002182,2026-01-21,420,1207,558,1428,1005.5,2026-01-22,19.23,19.27,0.11066282420749274,0.124927028604787,1.686466733909567,5.572,2026-01-28,0.029641185647425905,2026-02-04,-0.05096203848153924,2026-02-26,0.030161206448257927,23,true,true,true,concept,BK0695,小金属概念,0.048652735672868985,0.0924462666169712,1.3095831214456648,0.0413625304136253
SZ002957,002957,2026-01-21,765,1577,912,1138,1540.5,2026-01-22,24.72,24.6,0.06447425356988323,0.06770833333333348,1.1864866959591582,4.53,2026-01-28,-0.05582524271844658,2026-02-04,0.047734627831715226,2026-02-26,0.15291262135922334,28,true,true,true,concept,BK0917,半导体概念,0.05917546819990416,0.08386343093950921,1.3632144905313273,0.0340632603406326
SZ300811,300811,2026-01-21,741,3062,1014,1938,1947,2026-01-22,58.86,58.56,0.03572691899540148,0.05914270211611505,1.1784986245584048,4.362,2026-01-28,0.001868841318382497,2026-02-04,-0.05589534488617054,2026-02-26,0.08545701664967731,19,true,true,true,concept,BK0976,被动元件概念,0.0407175728182092,0.09303025567112955,1.2071049893125168,0.06326034063260341
SH600409,600409,2026-01-20,552,1562,880,1538,1811.5,2026-01-21,7.16,7.13,0.06101190476190488,0.09355828220858897,1.5310932749945525,3.44,2026-01-27,0.0027932960893854997,2026-02-03,0.05586592178770933,2026-02-25,0.22486033519553073,14,true,true,true,industry,BK1417,纯碱,0.058313790788705244,0.05895078420767974,1.5710815533710827,0.09523809523809523
SH605111,605111,2026-01-20,736,1232,736,1993,1349.5,2026-01-21,37.91,38.29,0.06420233463035019,0.04162132752992376,1.5748781893245007,4.642,2026-01-27,0.2168293326299131,2026-02-03,0.15879715114745463,2026-02-25,0.2505935109469797,20,true,true,true,industry,BK1036,半导体,0.07460717731673316,0.10403267901867164,1.491171280301578,0.0392156862745098
SZ002312,002312,2026-01-20,686,1414,1245,1567,1502.5,2026-01-21,11.67,11.61,0.025618374558303847,0.013973799126637543,1.7503341514385105,3.0919999999999996,2026-01-27,0.05312767780634098,2026-02-03,0.0025706940874035134,2026-02-25,0.170522707797772,17,true,true,true,industry,BK1435,磷肥及磷化工,0.061933115320540466,0.03562241444151937,1.4164657317450344,0.1400560224089636
SZ002915,002915,2026-01-20,451,911,700,2062,1385,2026-01-21,25.11,25.49,0.08008474576271163,0.042535787321063445,1.3225744494528529,6.678,2026-01-27,-0.05575467941059331,2026-02-03,-0.0820390282755874,2026-02-25,-0.052170450019912384,11,true,true,false,industry,BK1206,基础化工,0.038366859654312746,0.05560015788328987,1.2963032201869067,0.18207282913165265
SZ301358,301358,2026-01-20,409,1331,1098,1735,1517,2026-01-21,64.85,64.26,0.05812613205993755,-0.04701171585347774,1.150180686554745,7.356,2026-01-27,-0.01865844255975313,2026-02-03,-0.040246723207401636,2026-02-25,0.08527370855821137,17,true,true,true,industry,BK1200,电力设备,0.031060530688552523,0.07282478202626352,1.4760695697185036,0.15406162464985995
SH601020,601020,2026-01-19,626,1444,727,1269,1107.5,2026-01-20,32.3,32.34,0.07764078640453187,0.14599574769666912,1.6158697348601152,5.989999999999999,2026-01-26,0.20123839009287936,2026-02-02,-0.04024767801857576,2026-02-24,0.04551083591331295,12,true,true,true,industry,BK1614,铅锌,0.04519212738538392,0.123679943723352,1.8700572686582049,0.05042016806722689
SH688472,688472,2026-01-19,638,1610,1097,1601,1722.5,2026-01-20,17.6,17.65,0.11146095717884119,0.1505867014341591,1.802780285511998,9.936,2026-01-26,-0.02840909090909094,2026-02-02,-0.1551136363636365,2026-02-24,-0.165909090909091,12,true,true,true,industry,BK1200,电力设备,0.0401472943155905,0.10634807507550881,1.5356629144935154,0.08123249299719888
SZ000558,000558,2026-01-19,741,1249,898,1662,1586,2026-01-20,5.23,5.28,-0.005649717514124131,0.02923976608187151,1.6064770460581153,5.114,2026-01-26,-0.00956022944550683,2026-02-02,0.03250478011472269,2026-02-24,-0.017208413001912226,16,true,true,true,industry,BK1561,旅游综合,0.05921555044589022,0.07703176913382759,1.7228747149754542,0.0700280112044818
SZ002056,002056,2026-01-19,993,1715,1224,1617,1502.5,2026-01-20,20.57,20.57,0.04735234215885953,0.06304909560723515,1.5751344698670258,2.2039999999999997,2026-01-26,0.006806028196402636,2026-02-02,-0.09382596013612055,2026-02-24,-0.0267379679144385,37,true,true,true,concept,BK1148,BC电池,0.040148090748633125,0.1358085048372082,1.50276423777929,0.019464720194647202
SZ300035,300035,2026-01-19,773,1701,1137,1479,1378.5,2026-01-20,23,23,0.034637876743139895,0.055530059660394704,1.7150552821595817,8.158,2026-01-26,-0.014347826086956394,2026-02-02,-0.10304347826086957,2026-02-24,-0.08739130434782616,19,true,true,true,industry,BK1200,电力设备,0.0401472943155905,0.10634807507550881,1.5356629144935154,0.08123249299719888
SZ300227,300227,2026-01-19,461,2869,1065,1813,1561.5,2026-01-20,11.24,11.35,0.09661835748792269,0.14185110663983913,2.471446866369175,9.112,2026-01-26,0.092526690391459,2026-02-02,0.11387900355871872,2026-02-24,0.1379003558718861,16,true,true,false,industry,BK1409,激光设备,0.0526761743845916,0.1248257240646633,1.3667871127102915,0.058823529411764705
SH605178,605178,2026-01-16,1186,1502,1186,2326,2035,2026-01-19,63,63.16,0.13801801801801794,0.21954045182467663,1.594802461474218,9.790000000000001,2026-01-23,0.05888888888888877,2026-01-30,0.06396825396825401,2026-02-13,-0.01904761904761909,8,true,false,true,concept,BK1137,存储芯片,0.07053921741896696,0.20051629142222915,1.6643009980095518,0.0170316301703163
SZ300666,300666,2026-01-16,423,1328,634,827,1254,2026-01-19,130.51,128.73,0.13789445770352682,0.4050425671250817,1.7186919363764126,8.076,2026-01-23,-0.06788751819783911,2026-02-06,-0.05578116619416129,2026-03-02,0.20649758639184745,22,true,true,true,industry,BK1325,半导体材料,0.08125390512931285,0.24524238625084882,1.5202158273547148,0.0196078431372549
SZ300672,300672,2026-01-16,410,1199,684,995,1326.5,2026-01-19,136,138.4,0.1737766092782631,0.2860063185281547,1.8275445618810608,8.448,2026-01-23,0.1470588235294117,2026-01-30,0.04485294117647065,2026-02-13,0.04522058823529407,22,true,true,true,concept,BK1137,存储芯片,0.07053921741896696,0.20051629142222915,1.6643009980095518,0.0170316301703163
